UtteranceID	SpeakerID	Transcription
T0055G0002S0074.wav	T0055G0002S0074.wav	请回复亚历山大老鹰队的所有队员
T0055G0002S0199.wav	T0055G0002S0199.wav	怎样将已开张的网上店铺关闭
T0055G0002S0490.wav	T0055G0002S0490.wav	搜索更多唐禹哲的图片
T0055G0002S0015.wav	T0055G0002S0015.wav	给刘俊峰打电话
T0055G0002S0292.wav	T0055G0002S0292.wav	我买了新自行车
T0055G0002S0277.wav	T0055G0002S0277.wav	谁爱你啊你神经病
T0055G0002S0031.wav	T0055G0002S0031.wav	附近中国移动通信有限公司
T0055G0002S0018.wav	T0055G0002S0018.wav	老婆老婆老婆老婆老婆老婆老婆老婆老婆老婆老婆
T0055G0002S0230.wav	T0055G0002S0230.wav	徐天一管我叫爸爸
T0055G0002S0298.wav	T0055G0002S0298.wav	播放感动今生无法改变的你
T0055G0002S0052.wav	T0055G0002S0052.wav	换什么姿势跟你聊呀
T0055G0002S0375.wav	T0055G0002S0375.wav	三十六计的第一计
T0055G0002S0129.wav	T0055G0002S0129.wav	那你知道我是男生还是女生吗
T0055G0002S0008.wav	T0055G0002S0008.wav	播放歌曲最炫民族风
T0055G0002S0127.wav	T0055G0002S0127.wav	我说你好像有一点小脾气
T0055G0002S0024.wav	T0055G0002S0024.wav	你可以帮我介绍一个女朋友吗
T0055G0002S0287.wav	T0055G0002S0287.wav	唱一首我爱你
T0055G0002S0269.wav	T0055G0002S0269.wav	我刚在网上查了查
T0055G0002S0386.wav	T0055G0002S0386.wav	我明天要把飞机拿回家 请帮我添加到记事本里
T0055G0002S0275.wav	T0055G0002S0275.wav	安徽省内短途旅游两天可以推荐几条路线和参考价格吗
T0055G0002S0222.wav	T0055G0002S0222.wav	在百度里搜索公务员考试时间
T0055G0002S0179.wav	T0055G0002S0179.wav	给我介绍一款手机
T0055G0002S0479.wav	T0055G0002S0479.wav	给公司打个电话
T0055G0002S0020.wav	T0055G0002S0020.wav	你有女朋友没有啊
T0055G0002S0356.wav	T0055G0002S0356.wav	我要听我曾爱过的女孩儿
T0055G0002S0380.wav	T0055G0002S0380.wav	高军 和 陈素雅 的楷书写法是什么样子
T0055G0002S0243.wav	T0055G0002S0243.wav	我要打电话给杨慧
T0055G0002S0388.wav	T0055G0002S0388.wav	黄师傅牛肉拉面
T0055G0002S0361.wav	T0055G0002S0361.wav	青花瓷歌词
T0055G0002S0051.wav	T0055G0002S0051.wav	播放 有没有人曾告诉你
T0055G0002S0364.wav	T0055G0002S0364.wav	我附近有什么公交站
T0055G0002S0398.wav	T0055G0002S0398.wav	现在最流行的歌曲是什么
T0055G0002S0444.wav	T0055G0002S0444.wav	我叫你叫我主人
T0055G0002S0367.wav	T0055G0002S0367.wav	给我找一本电子书看
T0055G0002S0263.wav	T0055G0002S0263.wav	哪家装修公司比较好
T0055G0002S0017.wav	T0055G0002S0017.wav	QQ 通讯录下载安装好了吗
T0055G0002S0038.wav	T0055G0002S0038.wav	十三级紫装秋叶刀在哪爆出机率高
T0055G0002S0245.wav	T0055G0002S0245.wav	我是个什么样的人
T0055G0002S0095.wav	T0055G0002S0095.wav	你做我的朋友吧
T0055G0002S0255.wav	T0055G0002S0255.wav	我的电话号码多少
T0055G0002S0474.wav	T0055G0002S0474.wav	你叫什么名字啊机器人
T0055G0002S0029.wav	T0055G0002S0029.wav	我也不会啊等哪天我去你家你教我吧实名认证还没通过呢
T0055G0002S0482.wav	T0055G0002S0482.wav	天津南到合肥的高铁有几班 把时刻表发过来 谢谢
T0055G0002S0046.wav	T0055G0002S0046.wav	您好请问您是有房子出租吗能告诉我具体的牌号吗谢谢
T0055G0002S0400.wav	T0055G0002S0400.wav	百度搜索 终极一家
T0055G0002S0085.wav	T0055G0002S0085.wav	怎么又是这个 能不能换下一个
T0055G0002S0442.wav	T0055G0002S0442.wav	我想找个女人玩玩儿
T0055G0002S0340.wav	T0055G0002S0340.wav	高速公路什么时候是免费通行的
T0055G0002S0443.wav	T0055G0002S0443.wav	北京西到重庆的火车明天下午
T0055G0002S0337.wav	T0055G0002S0337.wav	汉川在什么地方
T0055G0002S0175.wav	T0055G0002S0175.wav	小学期末考试时间
T0055G0002S0232.wav	T0055G0002S0232.wav	我要听最流行的音乐
T0055G0002S0137.wav	T0055G0002S0137.wav	你想和我约会吗
T0055G0002S0459.wav	T0055G0002S0459.wav	超人马大姐讲了啥
T0055G0002S0209.wav	T0055G0002S0209.wav	舟山定海离凯尔登最近的肯得基
T0055G0002S0446.wav	T0055G0002S0446.wav	我是说我不想起床
T0055G0002S0438.wav	T0055G0002S0438.wav	哈哈就让猴子去比吧他们能比比女朋友
T0055G0002S0417.wav	T0055G0002S0417.wav	吴雨菲的生生世世的爱
T0055G0002S0153.wav	T0055G0002S0153.wav	请十三点三十分把我叫起床
T0055G0002S0048.wav	T0055G0002S0048.wav	你是不是假装不知道
T0055G0002S0308.wav	T0055G0002S0308.wav	贵州花溪怎么样
T0055G0002S0206.wav	T0055G0002S0206.wav	东莞的天气怎么样
T0055G0002S0335.wav	T0055G0002S0335.wav	日照到鹤壁的火车票有没有
T0055G0002S0362.wav	T0055G0002S0362.wav	我想回家用英语怎么说
T0055G0002S0058.wav	T0055G0002S0058.wav	叮咚起床了吗哈哈昨天晚上是不是又通宵呢
T0055G0002S0030.wav	T0055G0002S0030.wav	播放视频真的爱你
T0055G0002S0317.wav	T0055G0002S0317.wav	不会做你男朋友
T0055G0002S0215.wav	T0055G0002S0215.wav	今天上午六点钟
T0055G0002S0393.wav	T0055G0002S0393.wav	今年河北中考语文答案
T0055G0002S0402.wav	T0055G0002S0402.wav	年轻人应该做些什么
T0055G0002S0154.wav	T0055G0002S0154.wav	你帮我打电话给爸爸
T0055G0002S0113.wav	T0055G0002S0113.wav	今天没有时间明早估计可以不过要早点
T0055G0002S0078.wav	T0055G0002S0078.wav	刘屁用英语怎么说
T0055G0002S0173.wav	T0055G0002S0173.wav	关闭手机所有系统
T0055G0002S0320.wav	T0055G0002S0320.wav	哪里啊我说的都是真心话
T0055G0002S0090.wav	T0055G0002S0090.wav	有没有上过大学
T0055G0002S0200.wav	T0055G0002S0200.wav	泉州到台湾的机票
T0055G0002S0469.wav	T0055G0002S0469.wav	帮我看一下今天新闻
T0055G0002S0460.wav	T0055G0002S0460.wav	一个小时后提醒我打电话
T0055G0002S0197.wav	T0055G0002S0197.wav	端木和于馨在一起了吗陈烁和云朵在一起了吗
T0055G0002S0001.wav	T0055G0002S0001.wav	以后你是男孩子
T0055G0002S0391.wav	T0055G0002S0391.wav	没有钱了怎么办啊
T0055G0002S0353.wav	T0055G0002S0353.wav	我要听开水和白面包
T0055G0002S0110.wav	T0055G0002S0110.wav	你以为你想请就能请啊
T0055G0002S0489.wav	T0055G0002S0489.wav	宝鸡到淄博列车时刻
T0055G0002S0004.wav	T0055G0002S0004.wav	看看我的日程表
T0055G0002S0455.wav	T0055G0002S0455.wav	打电话给李乐轩
T0055G0002S0169.wav	T0055G0002S0169.wav	发短信给胡雪婷
T0055G0002S0224.wav	T0055G0002S0224.wav	你自己看言情小说吧
T0055G0002S0096.wav	T0055G0002S0096.wav	附近都有什么娱乐场所
T0055G0002S0427.wav	T0055G0002S0427.wav	查找附近的厕所
T0055G0002S0172.wav	T0055G0002S0172.wav	我想看乡村爱情变奏曲视频
T0055G0002S0413.wav	T0055G0002S0413.wav	知道了晚上会做饭的
T0055G0002S0226.wav	T0055G0002S0226.wav	打开UC 浏览器手机新浪网
T0055G0002S0147.wav	T0055G0002S0147.wav	给我唱一首祈祷
T0055G0002S0407.wav	T0055G0002S0407.wav	你可以更聪明一点吗
T0055G0002S0399.wav	T0055G0002S0399.wav	舒淇写真集的电影有吗
T0055G0002S0324.wav	T0055G0002S0324.wav	用UC 浏览器搜索I believe I can fly
T0055G0002S0332.wav	T0055G0002S0332.wav	四川卫视待会有什么节目
T0055G0002S0359.wav	T0055G0002S0359.wav	你准备怎么补偿我
T0055G0002S0329.wav	T0055G0002S0329.wav	打电话给老婆电信号码
T0055G0002S0205.wav	T0055G0002S0205.wav	啊马上我错了页面不小心分成N 份了我马上
T0055G0002S0262.wav	T0055G0002S0262.wav	提前十五分钟告诉我
T0055G0002S0266.wav	T0055G0002S0266.wav	数码宝贝变色龙
T0055G0002S0458.wav	T0055G0002S0458.wav	没有网络是否可以用
T0055G0002S0326.wav	T0055G0002S0326.wav	帮我打电话给妈咪
T0055G0002S0360.wav	T0055G0002S0360.wav	我是谁你知道不
T0055G0002S0341.wav	T0055G0002S0341.wav	打电话给张兴元儿
T0055G0002S0278.wav	T0055G0002S0278.wav	我的QQ 在别处登录通知我
T0055G0002S0307.wav	T0055G0002S0307.wav	对不起  你不至于被我气的辞职吧
T0055G0002S0267.wav	T0055G0002S0267.wav	穿什么颜色的内衣
T0055G0002S0379.wav	T0055G0002S0379.wav	周一可盈利的个股
T0055G0002S0040.wav	T0055G0002S0040.wav	我不想让你跟我在一起
T0055G0002S0201.wav	T0055G0002S0201.wav	谢谢大姐好多了我没有听见对不起
T0055G0002S0061.wav	T0055G0002S0061.wav	堵车了饿饿的还瞌睡瞌睡的
T0055G0002S0094.wav	T0055G0002S0094.wav	嘿嘿我郁闷我把男号退了进别的团阿姨生气了
T0055G0002S0331.wav	T0055G0002S0331.wav	我真的是机器人
T0055G0002S0357.wav	T0055G0002S0357.wav	我们三个人在一个开发机房还另有办公室
T0055G0002S0281.wav	T0055G0002S0281.wav	今天帮我洗衣服
T0055G0002S0217.wav	T0055G0002S0217.wav	能不能别逗我了
T0055G0002S0044.wav	T0055G0002S0044.wav	天气太冷了不好玩儿
T0055G0002S0157.wav	T0055G0002S0157.wav	再过一分钟叫我
T0055G0002S0012.wav	T0055G0002S0012.wav	唱一首老人与海
T0055G0002S0310.wav	T0055G0002S0310.wav	给我找个毛片看
T0055G0002S0133.wav	T0055G0002S0133.wav	成龙的电影十二生肖
T0055G0002S0207.wav	T0055G0002S0207.wav	我要你讲个故事
T0055G0002S0390.wav	T0055G0002S0390.wav	你过来给我做饭
T0055G0002S0136.wav	T0055G0002S0136.wav	明星用的脱毛膏哪一种好毛永远不会长
T0055G0002S0208.wav	T0055G0002S0208.wav	给我唱首歌吧 随便唱
T0055G0002S0254.wav	T0055G0002S0254.wav	下载赛车小游戏
T0055G0002S0433.wav	T0055G0002S0433.wav	当然要吃饱
T0055G0002S0117.wav	T0055G0002S0117.wav	你给我唱一首歌吧
T0055G0002S0194.wav	T0055G0002S0194.wav	没关系照实写
T0055G0002S0118.wav	T0055G0002S0118.wav	我要杀死安倍晋三
T0055G0002S0120.wav	T0055G0002S0120.wav	多方通话功能使用对象
T0055G0002S0303.wav	T0055G0002S0303.wav	你知道自己错在哪里吗
T0055G0002S0152.wav	T0055G0002S0152.wav	睡吧good night
T0055G0002S0333.wav	T0055G0002S0333.wav	帮我看看明天天气
T0055G0002S0084.wav	T0055G0002S0084.wav	好想你 真的好想你
T0055G0002S0034.wav	T0055G0002S0034.wav	我们不是只有现在吗
T0055G0002S0028.wav	T0055G0002S0028.wav	有什么搞笑的电影
T0055G0002S0109.wav	T0055G0002S0109.wav	吃饭了待会赶集
T0055G0002S0166.wav	T0055G0002S0166.wav	今天羊肉多少钱一斤
T0055G0002S0268.wav	T0055G0002S0268.wav	宝贝宝贝我爱你
T0055G0002S0336.wav	T0055G0002S0336.wav	东莞的天气怎么样啊
T0055G0002S0156.wav	T0055G0002S0156.wav	推荐一个黑客方面的电影
T0055G0002S0441.wav	T0055G0002S0441.wav	你知道我有几个小孩呀
T0055G0002S0237.wav	T0055G0002S0237.wav	给毛泽东打电话
T0055G0002S0100.wav	T0055G0002S0100.wav	查看本地的天气
T0055G0002S0293.wav	T0055G0002S0293.wav	上虞北站开通时间
T0055G0002S0251.wav	T0055G0002S0251.wav	你已经睡觉了吗
T0055G0002S0412.wav	T0055G0002S0412.wav	中午在哪儿吃饭呢我在仓库附近的小陈餐馆比较便宜四块
T0055G0002S0128.wav	T0055G0002S0128.wav	搜索一下黄日华的照片
T0055G0002S0077.wav	T0055G0002S0077.wav	都没有立足之地了
T0055G0002S0091.wav	T0055G0002S0091.wav	一小时十分钟后叫我
T0055G0002S0227.wav	T0055G0002S0227.wav	爸爸一米七妈妈一米六小孩儿能长多高
T0055G0002S0159.wav	T0055G0002S0159.wav	明天早上八点十五分我要起床
T0055G0002S0177.wav	T0055G0002S0177.wav	一起上班我们一起上班
T0055G0002S0005.wav	T0055G0002S0005.wav	我老婆是大笨蛋
T0055G0002S0415.wav	T0055G0002S0415.wav	经典仙侠修真小说名称
T0055G0002S0464.wav	T0055G0002S0464.wav	发短信给黄艳芳
T0055G0002S0285.wav	T0055G0002S0285.wav	找个黄色电影看看
T0055G0002S0468.wav	T0055G0002S0468.wav	明天劲爆体育有没有NBA 直播
T0055G0002S0115.wav	T0055G0002S0115.wav	天使团狩猎美男
T0055G0002S0290.wav	T0055G0002S0290.wav	你快点给我跪下
T0055G0002S0049.wav	T0055G0002S0049.wav	我妈说明天带我们去玩儿
T0055G0002S0272.wav	T0055G0002S0272.wav	来一首歌曲 太阳出来喜洋洋
T0055G0002S0261.wav	T0055G0002S0261.wav	物流专业刚毕业的学生年薪是多少
T0055G0002S0155.wav	T0055G0002S0155.wav	不听了听你讲笑话
T0055G0002S0063.wav	T0055G0002S0063.wav	你到底要吃什么
T0055G0002S0019.wav	T0055G0002S0019.wav	我也在想你呀 你能帮我做些什么
T0055G0002S0453.wav	T0055G0002S0453.wav	我今天晚上和谁一起睡
T0055G0002S0301.wav	T0055G0002S0301.wav	今天早上十点半起床
T0055G0002S0223.wav	T0055G0002S0223.wav	播放毛阿敏的成名歌曲
T0055G0002S0011.wav	T0055G0002S0011.wav	英文给你一个惊喜
T0055G0002S0454.wav	T0055G0002S0454.wav	明天义乌到安康的火车票
T0055G0002S0151.wav	T0055G0002S0151.wav	关中天水经济区的新闻
T0055G0002S0265.wav	T0055G0002S0265.wav	播放歌曲坐着火车去拉萨
T0055G0002S0352.wav	T0055G0002S0352.wav	可不是嘛嗨林子大了什么鸟都有
T0055G0002S0409.wav	T0055G0002S0409.wav	发短信给王喜田
T0055G0002S0354.wav	T0055G0002S0354.wav	你可以亲亲我吗
T0055G0002S0083.wav	T0055G0002S0083.wav	辽阳刚才地震了吗
T0055G0002S0068.wav	T0055G0002S0068.wav	我喜欢看爱情片
T0055G0002S0322.wav	T0055G0002S0322.wav	请问hello 是什么意思啊
T0055G0002S0016.wav	T0055G0002S0016.wav	明天上午六点三十分叫我
T0055G0002S0487.wav	T0055G0002S0487.wav	我是跟你说话 不就浪费电吗
T0055G0002S0203.wav	T0055G0002S0203.wav	我要订从高碑店东站到北京西的火车票
T0055G0002S0316.wav	T0055G0002S0316.wav	创世三国是什么游戏
T0055G0002S0429.wav	T0055G0002S0429.wav	小崔说他睡前就得交过去你打字过来吧
T0055G0002S0253.wav	T0055G0002S0253.wav	武警不让放犯人收工
T0055G0002S0363.wav	T0055G0002S0363.wav	唱一首 北国之春
T0055G0002S0141.wav	T0055G0002S0141.wav	回家的时候你记得给我发信息
T0055G0002S0280.wav	T0055G0002S0280.wav	我说你会发微信吗
T0055G0002S0105.wav	T0055G0002S0105.wav	手机锂电池初次充电怎么充
T0055G0002S0196.wav	T0055G0002S0196.wav	我的手机有问题别人一关机就发不出去
T0055G0002S0123.wav	T0055G0002S0123.wav	广西首府在哪里
T0055G0002S0319.wav	T0055G0002S0319.wav	自己把声音打开
T0055G0002S0065.wav	T0055G0002S0065.wav	我要听乱舞春秋
T0055G0002S0493.wav	T0055G0002S0493.wav	一年以后提醒我上过一百块钱
T0055G0002S0300.wav	T0055G0002S0300.wav	了不起的盖茨比
T0055G0002S0422.wav	T0055G0002S0422.wav	十九世纪末二十世纪初的土耳齐资产阶级革命
T0055G0002S0101.wav	T0055G0002S0101.wav	你好 你要做什么
T0055G0002S0146.wav	T0055G0002S0146.wav	以后叫我陈老板
T0055G0002S0294.wav	T0055G0002S0294.wav	玉屏风散有效果吗
T0055G0002S0225.wav	T0055G0002S0225.wav	附近都有什么旅馆和宾馆
T0055G0002S0073.wav	T0055G0002S0073.wav	你认识我吗用英语怎么说
T0055G0002S0162.wav	T0055G0002S0162.wav	月有阴晴圆缺下一句
T0055G0002S0032.wav	T0055G0002S0032.wav	你本来就是个猪
T0055G0002S0235.wav	T0055G0002S0235.wav	我说你不用睡觉吗
T0055G0002S0377.wav	T0055G0002S0377.wav	一夫当关万夫莫开
T0055G0002S0404.wav	T0055G0002S0404.wav	没事我就想听个鬼故事
T0055G0002S0160.wav	T0055G0002S0160.wav	华东汽车修理厂
T0055G0002S0212.wav	T0055G0002S0212.wav	tank 吕建忠什么时候有新歌演唱会
T0055G0002S0210.wav	T0055G0002S0210.wav	什么药物中毒后产生头重脚轻感觉地下是空的
T0055G0002S0297.wav	T0055G0002S0297.wav	我想给老婆打电话
T0055G0002S0079.wav	T0055G0002S0079.wav	偶像剧命中注定我爱你主演陈乔恩
T0055G0002S0082.wav	T0055G0002S0082.wav	人生都没有意义了
T0055G0002S0378.wav	T0055G0002S0378.wav	林心如的歌曲李冰冰的歌曲
T0055G0002S0345.wav	T0055G0002S0345.wav	你要不要吃早餐啊
T0055G0002S0434.wav	T0055G0002S0434.wav	湖南新宁今天有没有下雪
T0055G0002S0465.wav	T0055G0002S0465.wav	那关于电话和价格呢
T0055G0002S0408.wav	T0055G0002S0408.wav	哦你不是不代表他不是或许他只是想跟你做朋友吧好好看书吧
T0055G0002S0119.wav	T0055G0002S0119.wav	我想给你改个名字
T0055G0002S0184.wav	T0055G0002S0184.wav	这个月有三十号吗
T0055G0002S0218.wav	T0055G0002S0218.wav	你是乱找的根本就不是
T0055G0002S0183.wav	T0055G0002S0183.wav	你能识别多音字吗
T0055G0002S0374.wav	T0055G0002S0374.wav	你说聊点什么好呢
T0055G0002S0449.wav	T0055G0002S0449.wav	今天十九点十七分
T0055G0002S0384.wav	T0055G0002S0384.wav	白日依山尽 黄河入海流
T0055G0002S0406.wav	T0055G0002S0406.wav	没有网络连接可以对话吗
T0055G0002S0042.wav	T0055G0002S0042.wav	脑子里总想着一个人这是不是说明爱上她了
T0055G0002S0161.wav	T0055G0002S0161.wav	请问朱沱至合江何时有车
T0055G0002S0107.wav	T0055G0002S0107.wav	对你的爱不会动摇痴情此刻为你呈报
T0055G0002S0241.wav	T0055G0002S0241.wav	我说你真是人才
T0055G0002S0369.wav	T0055G0002S0369.wav	附近的旅店最近的
T0055G0002S0500.wav	T0055G0002S0500.wav	翻译我要去上海
T0055G0002S0418.wav	T0055G0002S0418.wav	我觉得不怎么样
T0055G0002S0071.wav	T0055G0002S0071.wav	音乐播放 新贵妃醉酒
T0055G0002S0148.wav	T0055G0002S0148.wav	微博是干什么的
T0055G0002S0411.wav	T0055G0002S0411.wav	听着情歌流眼泪
T0055G0002S0372.wav	T0055G0002S0372.wav	哎呀别这样啊生气对身体不好哟
T0055G0002S0423.wav	T0055G0002S0423.wav	我要睡觉了发送
T0055G0002S0462.wav	T0055G0002S0462.wav	上月话费有十元信息费是否扣腾信网钻石版的怎样删除
T0055G0002S0021.wav	T0055G0002S0021.wav	老公你快到了吧路上注意安全上网不要错过车
T0055G0002S0053.wav	T0055G0002S0053.wav	那你自己右键点 编辑 看看有什么
T0055G0002S0247.wav	T0055G0002S0247.wav	你应该叫我老板
T0055G0002S0395.wav	T0055G0002S0395.wav	网络速度有什么有关
T0055G0002S0480.wav	T0055G0002S0480.wav	你那儿有电视吗我想明天先来你这儿顺便看下阅兵
T0055G0002S0495.wav	T0055G0002S0495.wav	现在买什么品牌的手机
T0055G0002S0250.wav	T0055G0002S0250.wav	打开懒人听书网
T0055G0002S0463.wav	T0055G0002S0463.wav	还是你和黄姐到我这来吧
T0055G0002S0190.wav	T0055G0002S0190.wav	以后请叫我爹好吗
T0055G0002S0366.wav	T0055G0002S0366.wav	天气是什么情况
T0055G0002S0131.wav	T0055G0002S0131.wav	蓝马鸡和白马鸡的生态位有啥区别
T0055G0002S0134.wav	T0055G0002S0134.wav	六号是不是还属于假期
T0055G0002S0176.wav	T0055G0002S0176.wav	打电话给向青春
T0055G0002S0288.wav	T0055G0002S0288.wav	我说怎么不够啦本来我说刚好的
T0055G0002S0396.wav	T0055G0002S0396.wav	这是语音发送短信的测试
T0055G0002S0485.wav	T0055G0002S0485.wav	在开会等下呼我
T0055G0002S0099.wav	T0055G0002S0099.wav	该起床了昨晚我看到时很晚了没有回复你的信息
T0055G0002S0416.wav	T0055G0002S0416.wav	打包中午出来买菜
T0055G0002S0165.wav	T0055G0002S0165.wav	再给我讲个好笑的笑话
T0055G0002S0236.wav	T0055G0002S0236.wav	帮我搜一首歌曲
T0055G0002S0365.wav	T0055G0002S0365.wav	你认识习近平吗
T0055G0002S0342.wav	T0055G0002S0342.wav	但使龙城飞将在
T0055G0002S0486.wav	T0055G0002S0486.wav	没钱了 你帮我充一下 二十块钱嘛
T0055G0002S0432.wav	T0055G0002S0432.wav	要去买东西吧顺便和我说说话吧
T0055G0002S0025.wav	T0055G0002S0025.wav	给张波峰打电话
T0055G0002S0007.wav	T0055G0002S0007.wav	再给我讲个笑话好吗
T0055G0002S0376.wav	T0055G0002S0376.wav	体育明星的名字、出生地所属体育项目
T0055G0002S0496.wav	T0055G0002S0496.wav	附近有好吃的餐厅吗
T0055G0002S0447.wav	T0055G0002S0447.wav	打电话给你你也不接
T0055G0002S0478.wav	T0055G0002S0478.wav	一分钟后叫我起床好吗
T0055G0002S0451.wav	T0055G0002S0451.wav	你起床多久
T0055G0002S0055.wav	T0055G0002S0055.wav	把我的QQ 关了
T0055G0002S0132.wav	T0055G0002S0132.wav	尿道炎怎么预防
T0055G0002S0145.wav	T0055G0002S0145.wav	十五分钟后闹钟
T0055G0002S0397.wav	T0055G0002S0397.wav	腾讯什么时候倒闭
T0055G0002S0440.wav	T0055G0002S0440.wav	我想了解关于治青春痘遗留下来的疤痕的药物
T0055G0002S0126.wav	T0055G0002S0126.wav	明天早上五点半喊醒我
T0055G0002S0047.wav	T0055G0002S0047.wav	马戏团在哪在兴化吗在兴化的哪个地方
T0055G0002S0013.wav	T0055G0002S0013.wav	对练英语听力有帮助的歌 请推荐几首谢谢
T0055G0002S0370.wav	T0055G0002S0370.wav	这是什么图片了
T0055G0002S0086.wav	T0055G0002S0086.wav	七七年农历九月二十四日是什么星座
T0055G0002S0143.wav	T0055G0002S0143.wav	导航到东方大学
T0055G0002S0112.wav	T0055G0002S0112.wav	十五分钟后开启蓝牙
T0055G0002S0401.wav	T0055G0002S0401.wav	我想和我老婆离婚
T0055G0002S0270.wav	T0055G0002S0270.wav	女生喜欢男生怎么样才爱他现实点
T0055G0002S0470.wav	T0055G0002S0470.wav	这里是什么地方
T0055G0002S0234.wav	T0055G0002S0234.wav	贵财经的宿舍里有没有卫生间
T0055G0002S0089.wav	T0055G0002S0089.wav	阳历是什么时候
T0055G0002S0421.wav	T0055G0002S0421.wav	土豆多少钱一斤
T0055G0002S0187.wav	T0055G0002S0187.wav	网络电话怎么打
T0055G0002S0284.wav	T0055G0002S0284.wav	百色简称及特色旅游
T0055G0002S0039.wav	T0055G0002S0039.wav	瑞士浪琴手表简介
T0055G0002S0343.wav	T0055G0002S0343.wav	我要看吸血鬼日记
T0055G0002S0305.wav	T0055G0002S0305.wav	我要去打麻将老婆不给
T0055G0002S0027.wav	T0055G0002S0027.wav	有什么好玩的没有
T0055G0002S0088.wav	T0055G0002S0088.wav	我不知道吃什么好
T0055G0002S0211.wav	T0055G0002S0211.wav	油价现在有多高
